session_id,stream_count,song_title_nunique,primary_artist_nunique,album_nunique,session_length,weekday,season,time_of_day_start,first_artist_listen_sum,first_song_listen_sum,first_album_listen_sum,first_listen_any_sum,artist_diversity,album_diversity,song_diversity,first_listen_ratio,cluster_filt
5334,6,6,5,5,0.6263888888888889,sunday,summer,afternoon,1,4,3,4,0.8333333333333334,0.8333333333333334,1.0,0.6666666666666666,1
5335,2,2,2,2,0.11916666666666667,monday,summer,evening,0,0,0,0,1.0,1.0,1.0,0.0,3
5336,4,4,3,4,0.3611111111111111,monday,summer,evening,0,0,0,0,0.75,1.0,1.0,0.0,3
5337,2,2,1,1,0.03805555555555556,monday,summer,afternoon,0,0,0,0,0.5,0.5,1.0,0.0,0
5338,1,1,1,1,0.0,tuesday,summer,late  night,0,1,1,1,1.0,1.0,1.0,1.0,1
5339,14,14,8,8,0.6980555555555555,tuesday,summer,afternoon,1,8,2,8,0.5714285714285714,0.5714285714285714,1.0,0.5714285714285714,1
5340,1,1,1,1,0.0,wednesday,summer,morning,0,1,1,1,1.0,1.0,1.0,1.0,1
5341,1,1,1,1,0.0,thursday,summer,night,0,0,0,0,1.0,1.0,1.0,0.0,3
5342,22,21,7,7,0.9675,saturday,summer,afternoon,1,10,6,10,0.3181818181818182,0.3181818181818182,0.9545454545454546,0.45454545454545453,2
5343,2,2,1,1,0.06416666666666666,saturday,summer,afternoon,0,0,0,0,0.5,0.5,1.0,0.0,0
5344,15,15,6,5,0.3572222222222222,saturday,summer,afternoon,4,4,4,4,0.4,0.3333333333333333,1.0,0.26666666666666666,0
5345,1,1,1,1,0.0,saturday,summer,afternoon,1,1,1,1,1.0,1.0,1.0,1.0,1
5346,1,1,1,1,0.0,saturday,summer,afternoon,1,1,1,1,1.0,1.0,1.0,1.0,1
5347,3,3,3,3,0.27694444444444444,sunday,summer,afternoon,2,3,3,3,1.0,1.0,1.0,1.0,1
5348,19,17,3,3,0.8397222222222223,sunday,summer,afternoon,1,1,1,1,0.15789473684210525,0.15789473684210525,0.8947368421052632,0.05263157894736842,0
5349,9,9,8,8,0.5725,sunday,summer,night,0,1,1,1,0.8888888888888888,0.8888888888888888,1.0,0.1111111111111111,3
5350,4,4,4,4,0.14972222222222223,sunday,summer,afternoon,2,4,4,4,1.0,1.0,1.0,1.0,1
5351,17,17,6,6,0.6708333333333333,sunday,summer,afternoon,1,8,2,8,0.35294117647058826,0.35294117647058826,1.0,0.47058823529411764,0
5352,3,3,1,3,0.10694444444444444,sunday,summer,afternoon,0,1,1,1,0.3333333333333333,1.0,1.0,0.3333333333333333,0
5353,22,22,16,19,1.261388888888889,sunday,summer,afternoon,8,12,10,12,0.7272727272727273,0.8636363636363636,1.0,0.5454545454545454,2
5354,5,5,1,4,0.18861111111111112,monday,fall,night,0,1,0,1,0.2,0.8,1.0,0.2,0
5355,12,12,1,1,0.6586111111111111,monday,fall,morning,0,12,0,12,0.08333333333333333,0.08333333333333333,1.0,1.0,1
5356,8,8,4,4,0.32055555555555554,monday,fall,afternoon,0,4,1,4,0.5,0.5,1.0,0.5,0
5357,2,2,1,1,0.07388888888888889,monday,fall,afternoon,0,2,1,2,0.5,0.5,1.0,1.0,1
5358,1,1,1,1,0.0,monday,fall,afternoon,0,0,0,0,1.0,1.0,1.0,0.0,3
5359,1,1,1,1,0.0,monday,fall,afternoon,0,0,0,0,1.0,1.0,1.0,0.0,3
5360,4,4,1,3,0.2075,wednesday,fall,afternoon,0,0,0,0,0.25,0.75,1.0,0.0,0
5361,4,4,4,4,0.26666666666666666,wednesday,fall,afternoon,1,4,3,4,1.0,1.0,1.0,1.0,1
5362,1,1,1,1,0.0,wednesday,fall,afternoon,1,1,1,1,1.0,1.0,1.0,1.0,1
5363,2,2,1,2,0.06861111111111111,thursday,fall,late  night,0,0,0,0,0.5,1.0,1.0,0.0,0
5364,1,1,1,1,0.0,friday,fall,evening,0,0,0,0,1.0,1.0,1.0,0.0,3
5365,25,25,11,12,1.3477777777777777,saturday,fall,afternoon,0,11,7,11,0.44,0.48,1.0,0.44,2
5366,18,17,11,14,1.196388888888889,saturday,fall,evening,0,2,0,2,0.6111111111111112,0.7777777777777778,0.9444444444444444,0.1111111111111111,2
5367,1,1,1,1,0.0,saturday,fall,late  night,1,1,1,1,1.0,1.0,1.0,1.0,1
5368,8,8,1,1,0.4236111111111111,saturday,fall,morning,0,0,0,0,0.125,0.125,1.0,0.0,0
5369,2,2,2,2,0.07972222222222222,saturday,fall,afternoon,0,0,0,0,1.0,1.0,1.0,0.0,3
5370,5,5,5,5,0.25083333333333335,saturday,fall,afternoon,0,0,0,0,1.0,1.0,1.0,0.0,3
5371,10,10,9,9,0.49777777777777776,sunday,fall,night,0,1,1,1,0.9,0.9,1.0,0.1,3
5372,23,23,14,18,1.1919444444444445,sunday,fall,afternoon,0,0,0,0,0.6086956521739131,0.782608695652174,1.0,0.0,2
5373,5,5,1,1,0.2086111111111111,sunday,fall,afternoon,0,0,0,0,0.2,0.2,1.0,0.0,0
5374,13,13,2,1,0.35638888888888887,sunday,fall,afternoon,0,0,0,0,0.15384615384615385,0.07692307692307693,1.0,0.0,0
5375,7,7,3,6,0.3047222222222222,monday,fall,afternoon,0,2,1,3,0.42857142857142855,0.8571428571428571,1.0,0.42857142857142855,0
5376,3,3,3,3,0.11472222222222223,monday,fall,afternoon,0,0,0,0,1.0,1.0,1.0,0.0,3
5377,2,2,2,2,0.0425,monday,fall,afternoon,0,0,0,0,1.0,1.0,1.0,0.0,3
5378,1,1,1,1,0.0,sunday,fall,night,0,0,0,0,1.0,1.0,1.0,0.0,3
5379,28,28,3,11,1.7361111111111112,monday,fall,afternoon,0,0,0,0,0.10714285714285714,0.39285714285714285,1.0,0.0,2
5380,9,9,1,1,0.4236111111111111,monday,fall,afternoon,0,6,0,6,0.1111111111111111,0.1111111111111111,1.0,0.6666666666666666,0
5381,3,3,1,1,0.08638888888888889,tuesday,fall,afternoon,0,0,0,0,0.3333333333333333,0.3333333333333333,1.0,0.0,0
5382,1,1,1,1,0.0,tuesday,fall,afternoon,0,1,0,1,1.0,1.0,1.0,1.0,1
5383,14,14,11,12,0.7538888888888889,wednesday,fall,afternoon,0,4,4,4,0.7857142857142857,0.8571428571428571,1.0,0.2857142857142857,3
5384,6,6,6,6,0.2388888888888889,thursday,fall,afternoon,0,0,0,0,1.0,1.0,1.0,0.0,3
5385,11,11,10,11,0.6294444444444445,friday,fall,afternoon,8,8,8,8,0.9090909090909091,1.0,1.0,0.7272727272727273,1
5386,1,1,1,1,0.0,friday,fall,night,0,1,1,1,1.0,1.0,1.0,1.0,1
5387,4,4,1,1,0.16722222222222222,saturday,fall,evening,0,4,0,4,0.25,0.25,1.0,1.0,1
5388,3,3,1,1,0.09222222222222222,saturday,fall,morning,0,3,0,3,0.3333333333333333,0.3333333333333333,1.0,1.0,1
5389,37,35,8,7,2.0005555555555556,saturday,fall,morning,1,3,1,3,0.21621621621621623,0.1891891891891892,0.9459459459459459,0.08108108108108109,2
5390,3,3,2,1,0.09444444444444444,saturday,fall,afternoon,0,0,0,0,0.6666666666666666,0.3333333333333333,1.0,0.0,3
5391,3,3,1,1,0.07333333333333333,saturday,fall,afternoon,0,0,0,0,0.3333333333333333,0.3333333333333333,1.0,0.0,0
5392,14,14,7,7,0.6694444444444444,saturday,fall,afternoon,0,0,0,0,0.5,0.5,1.0,0.0,0
5393,7,7,5,5,0.3736111111111111,saturday,fall,afternoon,0,0,0,0,0.7142857142857143,0.7142857142857143,1.0,0.0,3
5394,1,1,1,1,0.0,tuesday,fall,afternoon,0,0,0,0,1.0,1.0,1.0,0.0,3
5395,7,7,6,6,0.33194444444444443,wednesday,fall,afternoon,1,2,2,2,0.8571428571428571,0.8571428571428571,1.0,0.2857142857142857,3
5396,16,16,11,16,0.8052777777777778,thursday,fall,evening,0,2,2,2,0.6875,1.0,1.0,0.125,2
5397,8,8,7,8,0.42527777777777775,thursday,fall,morning,0,3,3,3,0.875,1.0,1.0,0.375,3
5398,22,22,7,15,1.0611111111111111,thursday,fall,morning,1,2,2,2,0.3181818181818182,0.6818181818181818,1.0,0.09090909090909091,2
5399,23,23,11,13,1.2552777777777777,thursday,fall,afternoon,0,2,1,2,0.4782608695652174,0.5652173913043478,1.0,0.08695652173913043,2
5400,1,1,1,1,0.0,friday,fall,afternoon,0,0,0,0,1.0,1.0,1.0,0.0,3
5401,1,1,1,1,0.0,saturday,fall,evening,0,1,1,1,1.0,1.0,1.0,1.0,1
5402,5,5,5,5,0.21944444444444444,saturday,fall,morning,1,4,4,4,1.0,1.0,1.0,0.8,1
5403,19,18,13,18,1.283611111111111,sunday,fall,evening,1,2,1,2,0.6842105263157895,0.9473684210526315,0.9473684210526315,0.10526315789473684,2
5404,4,4,1,1,0.17777777777777778,monday,fall,afternoon,0,0,0,0,0.25,0.25,1.0,0.0,0
5405,14,14,1,1,0.6208333333333333,tuesday,fall,afternoon,0,0,0,0,0.07142857142857142,0.07142857142857142,1.0,0.0,0
5406,24,24,12,17,1.3352777777777778,friday,fall,evening,0,8,1,8,0.5,0.7083333333333334,1.0,0.3333333333333333,2
5407,7,7,7,7,0.3616666666666667,saturday,fall,morning,1,6,7,7,1.0,1.0,1.0,1.0,1
5408,23,23,2,2,1.8163888888888888,saturday,fall,morning,0,20,1,20,0.08695652173913043,0.08695652173913043,1.0,0.8695652173913043,2
5409,3,3,1,1,0.14166666666666666,saturday,fall,morning,0,3,0,3,0.3333333333333333,0.3333333333333333,1.0,1.0,1
5410,5,5,1,1,0.26555555555555554,saturday,fall,afternoon,0,5,0,5,0.2,0.2,1.0,1.0,1
5411,3,3,3,3,0.12166666666666667,tuesday,fall,afternoon,0,0,0,0,1.0,1.0,1.0,0.0,3
5412,10,10,8,8,0.6019444444444444,tuesday,fall,afternoon,0,0,0,0,0.8,0.8,1.0,0.0,3
5413,5,5,5,5,0.24944444444444444,tuesday,fall,afternoon,0,0,0,0,1.0,1.0,1.0,0.0,3
5414,1,1,1,1,0.0,tuesday,fall,afternoon,0,0,0,0,1.0,1.0,1.0,0.0,3
5415,23,23,1,6,1.0122222222222221,thursday,fall,morning,1,23,6,23,0.043478260869565216,0.2608695652173913,1.0,1.0,2
5416,1,1,1,1,0.0,friday,fall,evening,0,1,0,1,1.0,1.0,1.0,1.0,1
5417,1,1,1,1,0.0,friday,fall,afternoon,0,0,0,0,1.0,1.0,1.0,0.0,3
5418,3,3,2,3,0.19305555555555556,friday,fall,afternoon,0,0,0,0,0.6666666666666666,1.0,1.0,0.0,3
5419,2,2,2,2,0.08611111111111111,friday,fall,afternoon,0,0,0,0,1.0,1.0,1.0,0.0,3
5420,1,1,1,1,0.0,saturday,fall,night,0,0,0,0,1.0,1.0,1.0,0.0,3
5421,19,19,18,19,0.9161111111111111,sunday,fall,afternoon,1,13,10,13,0.9473684210526315,1.0,1.0,0.6842105263157895,1
5422,11,11,11,10,0.7013888888888888,monday,fall,afternoon,0,5,4,5,1.0,0.9090909090909091,1.0,0.45454545454545453,3
5423,1,1,1,1,0.0,monday,fall,morning,0,0,0,0,1.0,1.0,1.0,0.0,3
5424,1,1,1,1,0.0,wednesday,fall,morning,0,0,0,0,1.0,1.0,1.0,0.0,3
5425,1,1,1,1,0.0,friday,fall,late  night,0,1,1,1,1.0,1.0,1.0,1.0,1
5426,1,1,1,1,0.0,sunday,fall,evening,0,0,0,0,1.0,1.0,1.0,0.0,3
5427,18,18,6,7,1.0827777777777778,tuesday,fall,morning,0,15,4,15,0.3333333333333333,0.3888888888888889,1.0,0.8333333333333334,2
5428,2,2,2,2,0.07305555555555555,wednesday,fall,late  night,0,0,0,0,1.0,1.0,1.0,0.0,3
5429,4,4,1,1,0.2061111111111111,wednesday,fall,morning,0,4,1,4,0.25,0.25,1.0,1.0,1
5430,1,1,1,1,0.0,wednesday,fall,afternoon,0,1,0,1,1.0,1.0,1.0,1.0,1
5431,1,1,1,1,0.0,saturday,fall,morning,1,1,1,1,1.0,1.0,1.0,1.0,1
5432,1,1,1,1,0.0,monday,fall,morning,0,0,0,0,1.0,1.0,1.0,0.0,3
5433,11,11,6,6,0.53,tuesday,fall,afternoon,0,5,4,5,0.5454545454545454,0.5454545454545454,1.0,0.45454545454545453,0
5434,21,21,19,21,0.8952777777777777,tuesday,fall,afternoon,2,13,13,13,0.9047619047619048,1.0,1.0,0.6190476190476191,1
5435,2,2,2,2,0.10555555555555556,tuesday,fall,afternoon,0,1,1,1,1.0,1.0,1.0,0.5,3
5436,2,2,1,2,0.07805555555555556,wednesday,fall,afternoon,0,0,0,0,0.5,1.0,1.0,0.0,0
5437,9,9,3,7,0.6330555555555556,wednesday,fall,evening,1,6,3,6,0.3333333333333333,0.7777777777777778,1.0,0.6666666666666666,1
5438,5,5,1,1,0.3213888888888889,wednesday,fall,morning,0,5,1,5,0.2,0.2,1.0,1.0,1
5439,2,2,1,1,0.029444444444444443,friday,fall,afternoon,0,0,0,0,0.5,0.5,1.0,0.0,0
5440,2,1,1,1,0.07444444444444444,saturday,fall,afternoon,0,1,1,1,0.5,0.5,0.5,0.5,0
5441,3,1,1,1,0.22166666666666668,saturday,fall,night,0,0,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0
5442,19,18,1,13,1.1158333333333332,saturday,fall,morning,0,0,0,0,0.05263157894736842,0.6842105263157895,0.9473684210526315,0.0,2
5443,10,10,1,1,0.5558333333333333,saturday,fall,afternoon,0,0,0,0,0.1,0.1,1.0,0.0,0
5444,1,1,1,1,0.0,monday,fall,afternoon,0,0,0,0,1.0,1.0,1.0,0.0,3
5445,16,15,6,7,0.8633333333333333,monday,fall,afternoon,0,0,0,0,0.375,0.4375,0.9375,0.0,0
5446,3,3,1,1,0.10305555555555555,monday,fall,evening,0,0,0,0,0.3333333333333333,0.3333333333333333,1.0,0.0,0
5447,1,1,1,1,0.0,monday,fall,night,0,0,0,0,1.0,1.0,1.0,0.0,3
5448,10,10,7,7,0.5108333333333334,monday,fall,night,0,3,2,3,0.7,0.7,1.0,0.3,3
5449,1,1,1,1,0.0,monday,fall,afternoon,0,1,1,1,1.0,1.0,1.0,1.0,1
5450,8,8,8,8,0.30083333333333334,tuesday,fall,afternoon,2,6,6,6,1.0,1.0,1.0,0.75,1
5451,5,5,5,5,0.19972222222222222,tuesday,fall,afternoon,3,5,5,5,1.0,1.0,1.0,1.0,1
5452,17,17,15,16,0.7672222222222222,tuesday,fall,morning,4,8,7,8,0.8823529411764706,0.9411764705882353,1.0,0.47058823529411764,1
5453,22,22,9,9,1.105,wednesday,fall,morning,1,6,6,6,0.4090909090909091,0.4090909090909091,1.0,0.2727272727272727,2
5454,7,7,1,1,0.4502777777777778,thursday,fall,afternoon,0,0,0,0,0.14285714285714285,0.14285714285714285,1.0,0.0,0
5455,10,10,2,2,0.5555555555555556,thursday,fall,afternoon,0,0,0,0,0.2,0.2,1.0,0.0,0
5456,18,18,2,2,1.1230555555555555,friday,fall,afternoon,0,0,0,0,0.1111111111111111,0.1111111111111111,1.0,0.0,2
5457,24,21,2,2,1.298888888888889,saturday,fall,afternoon,0,16,1,16,0.08333333333333333,0.08333333333333333,0.875,0.6666666666666666,2
5458,3,3,2,3,0.1175,saturday,fall,evening,0,0,0,0,0.6666666666666666,1.0,1.0,0.0,3
5459,1,1,1,1,0.0,saturday,fall,night,1,1,1,1,1.0,1.0,1.0,1.0,1
5460,6,6,1,3,0.24388888888888888,saturday,fall,morning,0,6,2,6,0.16666666666666666,0.5,1.0,1.0,1
5461,23,22,6,9,0.8194444444444444,tuesday,fall,afternoon,1,6,5,6,0.2608695652173913,0.391304347826087,0.9565217391304348,0.2608695652173913,0
5462,7,7,1,1,0.3313888888888889,wednesday,fall,evening,0,5,0,5,0.14285714285714285,0.14285714285714285,1.0,0.7142857142857143,0
5463,10,10,5,6,0.4136111111111111,wednesday,fall,morning,2,4,4,4,0.5,0.6,1.0,0.4,0
5464,6,6,5,4,0.2752777777777778,wednesday,fall,afternoon,1,1,1,1,0.8333333333333334,0.6666666666666666,1.0,0.16666666666666666,3
5465,4,4,3,1,0.39111111111111113,thursday,fall,afternoon,0,0,0,0,0.75,0.25,1.0,0.0,3
5466,1,1,1,1,0.0,thursday,fall,night,0,0,0,0,1.0,1.0,1.0,0.0,3
5467,29,28,5,5,1.8669444444444445,friday,fall,morning,1,13,5,13,0.1724137931034483,0.1724137931034483,0.9655172413793104,0.4482758620689655,2
5468,2,2,1,1,0.055,friday,fall,morning,0,0,0,0,0.5,0.5,1.0,0.0,0
5469,6,6,3,3,0.43083333333333335,saturday,fall,evening,0,0,0,0,0.5,0.5,1.0,0.0,0
5470,5,5,2,1,0.2836111111111111,monday,fall,night,0,0,0,0,0.4,0.2,1.0,0.0,0
5471,3,3,2,1,0.13333333333333333,monday,fall,morning,0,0,0,0,0.6666666666666666,0.3333333333333333,1.0,0.0,3
5472,5,5,2,3,0.3061111111111111,monday,fall,morning,0,0,0,0,0.4,0.6,1.0,0.0,0
5473,10,10,8,9,0.5266666666666666,monday,fall,afternoon,0,2,1,2,0.8,0.9,1.0,0.2,3
5474,6,6,6,6,0.2611111111111111,tuesday,fall,afternoon,0,1,0,1,1.0,1.0,1.0,0.16666666666666666,3
5475,21,21,4,14,1.103611111111111,wednesday,fall,afternoon,0,0,0,0,0.19047619047619047,0.6666666666666666,1.0,0.0,2
5476,7,7,6,4,0.5247222222222222,thursday,fall,evening,2,3,2,3,0.8571428571428571,0.5714285714285714,1.0,0.42857142857142855,3
5477,5,5,1,1,0.1386111111111111,friday,fall,morning,0,0,0,0,0.2,0.2,1.0,0.0,0
5478,2,2,1,1,0.050277777777777775,friday,fall,afternoon,0,2,1,2,0.5,0.5,1.0,1.0,1
5479,8,7,7,7,0.23666666666666666,friday,fall,afternoon,0,7,7,7,0.875,0.875,0.875,0.875,1
5480,1,1,1,1,0.0,saturday,fall,afternoon,0,1,1,1,1.0,1.0,1.0,1.0,1
5481,12,12,7,8,0.67,sunday,fall,night,0,1,1,1,0.5833333333333334,0.6666666666666666,1.0,0.08333333333333333,0
5482,11,11,5,7,0.5552777777777778,wednesday,winter,afternoon,0,0,0,0,0.45454545454545453,0.6363636363636364,1.0,0.0,0
5483,3,3,1,2,0.105,wednesday,winter,afternoon,0,0,0,0,0.3333333333333333,0.6666666666666666,1.0,0.0,0
5484,2,2,2,2,0.09222222222222222,wednesday,winter,afternoon,0,0,0,0,1.0,1.0,1.0,0.0,3
5485,5,4,4,4,0.20805555555555555,wednesday,winter,evening,0,0,0,0,0.8,0.8,0.8,0.0,0
5486,24,24,5,6,1.3305555555555555,thursday,winter,afternoon,0,1,0,1,0.20833333333333334,0.25,1.0,0.041666666666666664,2
5487,1,1,1,1,0.0,saturday,winter,afternoon,0,0,0,0,1.0,1.0,1.0,0.0,3
5488,6,5,4,5,0.2544444444444444,sunday,winter,afternoon,0,0,0,0,0.6666666666666666,0.8333333333333334,0.8333333333333334,0.0,0
5489,4,4,3,3,0.17722222222222223,sunday,winter,afternoon,0,0,0,0,0.75,0.75,1.0,0.0,3
5490,22,22,16,18,1.2138888888888888,tuesday,winter,afternoon,2,7,6,7,0.7272727272727273,0.8181818181818182,1.0,0.3181818181818182,2
5491,6,6,6,6,0.3188888888888889,tuesday,winter,evening,0,1,0,1,1.0,1.0,1.0,0.16666666666666666,3
5492,1,1,1,1,0.0,tuesday,winter,evening,1,1,1,1,1.0,1.0,1.0,1.0,1
5493,5,5,1,1,0.2,tuesday,winter,night,0,0,0,0,0.2,0.2,1.0,0.0,0
5494,20,20,12,11,1.0808333333333333,tuesday,winter,night,0,0,0,0,0.6,0.55,1.0,0.0,2
5495,5,5,2,3,0.3688888888888889,tuesday,winter,late  night,0,0,0,0,0.4,0.6,1.0,0.0,0
5496,14,13,8,8,0.8894444444444445,wednesday,winter,evening,0,4,1,5,0.5714285714285714,0.5714285714285714,0.9285714285714286,0.35714285714285715,2
5497,3,3,3,2,0.09888888888888889,wednesday,winter,evening,0,1,0,1,1.0,0.6666666666666666,1.0,0.3333333333333333,3
5498,8,8,5,7,0.355,wednesday,winter,afternoon,0,0,0,0,0.625,0.875,1.0,0.0,3
5499,10,10,5,10,0.5763888888888888,friday,winter,afternoon,0,0,0,0,0.5,1.0,1.0,0.0,0
5500,16,16,2,2,0.6444444444444445,friday,winter,night,0,13,0,13,0.125,0.125,1.0,0.8125,0
5501,3,3,3,3,0.21861111111111112,friday,winter,night,0,1,1,1,1.0,1.0,1.0,0.3333333333333333,3
5502,1,1,1,1,0.0,saturday,winter,night,0,0,0,0,1.0,1.0,1.0,0.0,3
5503,4,4,4,4,0.3413888888888889,saturday,winter,night,0,0,0,0,1.0,1.0,1.0,0.0,3
5504,3,3,3,3,0.24555555555555555,saturday,winter,late  night,0,0,0,0,1.0,1.0,1.0,0.0,3
5505,1,1,1,1,0.0,saturday,winter,late  night,0,0,0,0,1.0,1.0,1.0,0.0,3
5506,1,1,1,1,0.0,monday,winter,afternoon,0,0,0,0,1.0,1.0,1.0,0.0,3
5507,5,5,5,5,0.38,monday,winter,morning,0,1,0,1,1.0,1.0,1.0,0.2,3
5508,7,7,6,7,0.7075,monday,winter,morning,0,1,1,1,0.8571428571428571,1.0,1.0,0.14285714285714285,3
5509,3,3,2,2,0.21638888888888888,monday,winter,afternoon,0,0,0,0,0.6666666666666666,0.6666666666666666,1.0,0.0,3
5510,1,1,1,1,0.0,tuesday,winter,afternoon,0,0,0,0,1.0,1.0,1.0,0.0,3
5511,3,3,2,3,0.24583333333333332,tuesday,winter,evening,0,1,1,1,0.6666666666666666,1.0,1.0,0.3333333333333333,3
5512,1,1,1,1,0.0,tuesday,winter,night,0,0,0,0,1.0,1.0,1.0,0.0,3
5513,5,5,3,5,0.4266666666666667,wednesday,winter,evening,0,0,0,0,0.6,1.0,1.0,0.0,0
5514,4,4,4,4,0.395,wednesday,winter,afternoon,0,0,0,0,1.0,1.0,1.0,0.0,3
5515,1,1,1,1,0.0,wednesday,winter,afternoon,0,0,0,0,1.0,1.0,1.0,0.0,3
5516,1,1,1,1,0.0,wednesday,winter,afternoon,0,0,0,0,1.0,1.0,1.0,0.0,3
5517,2,2,2,2,0.08277777777777778,thursday,winter,afternoon,1,1,1,1,1.0,1.0,1.0,0.5,3
5518,1,1,1,1,0.0,thursday,winter,late  night,0,0,0,0,1.0,1.0,1.0,0.0,3
5519,10,10,5,5,0.5686111111111111,thursday,winter,afternoon,0,0,0,0,0.5,0.5,1.0,0.0,0
5520,6,6,3,3,0.25333333333333335,thursday,winter,afternoon,0,1,0,1,0.5,0.5,1.0,0.16666666666666666,0
5521,10,10,4,7,0.43527777777777776,friday,winter,evening,2,6,5,6,0.4,0.7,1.0,0.6,0
5522,6,6,6,6,0.2702777777777778,friday,winter,afternoon,1,5,5,5,1.0,1.0,1.0,0.8333333333333334,1
5523,14,14,12,12,0.7125,saturday,winter,afternoon,0,1,0,1,0.8571428571428571,0.8571428571428571,1.0,0.07142857142857142,3
5524,20,20,11,14,1.1530555555555555,saturday,winter,evening,0,0,0,0,0.55,0.7,1.0,0.0,2
5525,17,17,8,13,1.0177777777777777,saturday,winter,evening,0,0,0,0,0.47058823529411764,0.7647058823529411,1.0,0.0,2
5526,2,2,1,1,0.08194444444444444,monday,winter,afternoon,0,0,0,0,0.5,0.5,1.0,0.0,0
5527,2,2,2,2,0.04833333333333333,monday,winter,afternoon,0,0,0,0,1.0,1.0,1.0,0.0,3
5528,3,3,3,3,0.1111111111111111,monday,winter,afternoon,0,0,0,0,1.0,1.0,1.0,0.0,3
5529,1,1,1,1,0.0,tuesday,winter,late  night,0,0,0,0,1.0,1.0,1.0,0.0,3
5530,2,2,2,2,0.06166666666666667,wednesday,winter,evening,0,0,0,0,1.0,1.0,1.0,0.0,3
5531,2,2,2,2,0.04722222222222222,wednesday,winter,evening,0,0,0,0,1.0,1.0,1.0,0.0,3
5532,5,4,3,4,0.23527777777777778,monday,winter,morning,0,0,0,0,0.6,0.8,0.8,0.0,0
5533,4,4,3,3,0.25027777777777777,monday,winter,afternoon,0,0,0,0,0.75,0.75,1.0,0.0,3
5534,4,4,3,4,0.175,monday,winter,afternoon,0,0,0,0,0.75,1.0,1.0,0.0,3
5535,1,1,1,1,0.0,tuesday,winter,afternoon,1,1,1,1,1.0,1.0,1.0,1.0,1
5536,9,9,5,8,0.3794444444444444,wednesday,winter,evening,0,0,0,0,0.5555555555555556,0.8888888888888888,1.0,0.0,0
5537,15,14,12,14,0.9208333333333333,wednesday,winter,evening,3,6,6,6,0.8,0.9333333333333333,0.9333333333333333,0.4,2
5538,4,4,3,3,0.2797222222222222,wednesday,winter,late  night,2,3,2,3,0.75,0.75,1.0,0.75,1
5539,2,2,2,2,0.010277777777777778,wednesday,winter,late  night,0,0,0,0,1.0,1.0,1.0,0.0,3
5540,1,1,1,1,0.0,wednesday,winter,morning,1,1,1,1,1.0,1.0,1.0,1.0,1
5541,2,2,2,2,0.059444444444444446,wednesday,winter,afternoon,0,0,0,0,1.0,1.0,1.0,0.0,3
